RegulationId,RegistarId,Naslov,Vazenje,Matko_StupanjeNaSnagu,Dario_StupanjeNaSnagu,Matko_DatumPrimjene,Dario_DatumPrimjene
7526,8522,Odluka o prestanku važenja Odluke o raspisivanju javnog natječaja za dodjelu koncesije za korištenje poljoprivrednog zemljišta u vlasništvu Republike Hrvatske na području Općine Vrpolje,"Odluka stupa na snagu 2. 4. 2009. <br/>
Prestaje važiti Odluka o raspisivanju javnog natječaja za dodjelu koncesije za korištenje poljoprivrednog zemljišta u vlasništvu Republike Hrvatske na području Općine Vrpolje (Narodne novine, br. 111/06).",,02.04.2009,,
7527,8523,Odluka o prestanku važenja Odluke o raspisivanju javnog natječaja za dodjelu koncesije za korištenje poljoprivrednog zemljišta u vlasništvu Republike Hrvatske na području Grada Vukovara,"Odluka stupa na snagu 2. 4. 2009. <br/>
Prestaje važiti Odluka o raspisivanju javnog natječaja za dodjelu koncesije za korištenje poljoprivrednog zemljišta u vlasništvu Republike Hrvatske na području Grada Vukovara (Narodne novine, br. 146/08).",,02.04.2009,,
7539,8578,Odluka o davanju suglasnosti na prijenos koncesije na pomorskom dobru u svrhu gospodarskog korištenja radi obavljanja djelatnosti uzgoja školjaka i riba u Malostonskom zaljevu,Odluka stupa na snagu 9. 4. 2009.,,09.04.2009,,
7540,8579,Odluka o izmjeni Odluke o davanju koncesije za posebnu uporabu pomorskog dobra u svrhu postavljanja podzemnog cjevovoda i izgradnje dijela ceste na dijelu katastarske čestice zemlje 10359 k.o. Omišalj,Odluka stupa na snagu 16. 4. 2009.,,16.04.2009,,
7542,8581,"Odluka o izdavanju numizmatičkih kompleta kovanog novca Republike Hrvatske, kuna i lipa, s oznakom godine kovanja ""2009.""",Odluka stupa na snagu 22. 4. 2009.,21.04.2009,22.04.2009,,
7553,8596,Uredba o razdoblju za koje se izdaje dozvola za obavljanje energetskih djelatnosti,"Uredba stupa na snagu 30. 4. 2009.<br/>
Prestaje važiti Uredba o razdoblju za koje se izdaje dozvola za obavljanje energetskih djelatnosti (Narodne novine, br. 155/08).",29.04.2009,30.04.2009,,
7554,8597,Odluka o količini i strukturi obveznih zaliha nafte i naftnih derivata za 2009. godinu,Odluka stupa na snagu 9. 4. 2009.,,09.04.2009,,
7566,8613,Odluka o određivanju visine naknade troškova izborne promidžbe za izbor članova predstavničkih tijela jedinica lokalne i područne (regionalne) samouprave,Odluka stupa na snagu 17. 4. 2009.,16.04.2009,17.04.2009,,
7567,8614,"Odluka o određivanju visine naknade troškova izborne promidžbe za izbor općinskih načelnika, gradonačelnika, župana i gradonačelnika Grada Zagreba i njihovih zamjenika",Odluka stupa na snagu 17. 4. 2009.,16.04.2009,17.04.2009,,
7569,8616,Zakon o općem upravnom postupku,"Zakon stupa na snagu 1. 1. 2010.<br/>
Prestaje važiti Zakon o općem upravnom postupku (Nar. novine, br. 53/91 i 103/96) i Naputak za izradu izvješća o stanju rješavanja upravnih stvari u tijelima državne uprave i upravnim tijelima Grada Zagreba i rokovima za dostavljanje tog izvješća (Nar. novine, br. 86/06).",01.01.2010,01.01.2010,,
7572,8662,Pravilnik o mjerama za sprječavanje unošenja i širenja gljive Gibberella circinata Nirenberg & O’Donnell,"Pravilnik stupa na snagu 16. 5. 2009. Iznimno, odredba članka 5. stavka 1. ovoga  Pravilnika, koja se odnosi na zahtjeve vezane uz biljne putovnice, primjenjuje se nakon uvođenja biljnih putovnica.",15.05.2009,16.05.2009,,
7583,8674,Odluka o proširenju primjene Kolektivnog ugovora za djelatnosti drvne i papirne industrije,"Odluka stupa na snagu 16. 5. 2009.<br/>
Ne primjenjuje se Odluka o proširenju primjene Kolektivnog ugovora za djelatnosti drvne i papirne industrije (Narodne novine, br. 75/05).",15.05.2009,16.05.2009,,
7586,8677,Odluka o obvezi rada Ureda državne uprave na dan izbora 17. svibnja 2009. godine,Odluka stupa na snagu 7. 5. 2009.,,07.05.2009,,
7588,8679,Odluka o osnivanju trgovačkog društva Zrakoplovno-tehnički centar d.d.,Odluka stupa na snagu 4. 5. 2009.,03.05.2009,04.05.2009,,
7589,8680,"Pravilnik o zastavi Obalne straže, službenom znaku, službenoj iskaznici i službenim odorama pripadnika Obalne straže",Pravilnik stupa na snagu 21. 6. 2009.,20.05.2009,21.06.2009,,
7593,8684,Pravilnik o načinu zaprimanja izjave o adresi radi dostave u sudskim postupcima,Pravilnik stupa na snagu 16. 5. 2009.,15.05.2009,16.05.2009,,
7598,8689,Odluka o poništenju dijela Javnog natječaja za dodjelu koncesija za obavljanje djelatnosti radija i/ili televizije - tablica 1. djelatnost radija - točka 7. Grad Rab (L-RB),"Odluka stupa na snagu 24. 4. 2009. (Javni natječaj je objavljen u Narodnim novinama, br. 21/09 - Oglasni dio). <br/>
Poništava se dio Javnog natječaja za dodjelu koncesija za obavljanje djelatnosti radija i/ili televizije – tablica 1. djelatnost radija – točka 7. Grad Rab (L-RB).",,24.04.2009,,
7599,8690,Odluka o poništenju dijela Javnog natječaja za dodjelu koncesija za obavljanje djelatnosti radija i/ili televizije - tablica 2. djelatnost televizije - točka 2. Grad Jastrebarsko (G-JA),"Odluka stupa na snagu 24. 4. 2009. <br/>
Poništava se dio Javnog natječaja za dodjelu koncesija za obavljanje djelatnosti radija i/ili televizije – tablica 2. djelatnost televizije – točka 2. Grad Jastrebarsko (G-JA).",,24.04.2009,,
7602,8693,Rješenje o utvrđivanju cijena obuke i ispita za polaznike Tečaja prometnih redara odnosno službenika jedinica lokalne samouprave,Rješenje stupa na snagu 8. 5. 2009.,07.05.2009,08.05.2009,,
7603,8694,Pravilnik o uvjetima i načinu proizvodnje eksplozivnih tvari,Pravilnik stupa na snagu 16. 5. 2009.,,16.05.2009,,
7605,8696,Pravilnik o načinu ostvarivanja porezne olakšice obveznika poreza na dobit na području Grada Vukovara,Pravilnik stupa na snagu 4. 5. 2009.,03.05.2009,04.05.2009,,
7642,8697,Pravilnik o načinu ostvarivanja porezne olakšice obveznika poreza na dobit na brdsko-planinskim područjima,Pravilnik stupa na snagu 4. 5. 2009.,03.05.2009,04.05.2009,,
7643,8698,Pravilnik o načinu ostvarivanja porezne olakšice obveznika poreza na dobit na područjima posebne državne skrbi,Pravilnik stupa na sngu 4. 5. 2009.,03.05.2009,,,
7661,8760,Pravilnik o obliku i načinu vođenja Obrtnog registra,"Pravilnik stupa na snagu 1. 6. 2009.
Prestaje važiti Pravilnik o obliku i načinu vođenja Obrtnog registra (Narodne novine, br. 86/01).",,01.06.2009,,
7662,8761,Pravilnik o tehničkom održavanju vodnih putova,"Pravilnik stupa na snagu 29. 5. 2009.<br/>
Prestaje važiti Pravilnik o tehničkom održavanju unutarnjih plovnih putova i objekata sigurnosti plovidbe (Narodne novine, br. 108/05).",28.05.2009,29.05.2009,,
7666,8765,Pravilnik o starodobnim vozilima (oldtimerima),Pravilnik stupa na snagu 28. 5. 2009.,27.05.2009,28.05.2009,,
7670,8769,"Pravilnik o obrascu certifikata za sjeme, jajne stanice i zametke ovaca i koza",Pravilnik stupa na snagu 1. 7. 2013.,,01.07.2013,,
7684,8785,Pravilnik o suglasnosti u postupku izdavanja poslovne dozvole strancima,"Pravilnik stupa na snagu 27. 5. 2009.. <br/>
Prestaje važiti Pravilnik o uvjetima izdavanja suglasnosti (Nar. novine, br. 26/08).",26.05.2009,27.05.2009,,
7685,8798,"Pravilnik o sastavu, djelokrugu i načinu rada Povjerenstva za sredstva za zaštitu bilja i ostatke sredstava za zaštitu bilja",Pravilnik stupa na snagu 18. 6. 2009.,17.06.2009,18.06.2009,,
7686,8799,Pravilnik o veterinarsko-medicinskim proizvodima koji se izdaju bez veterinarskog recepta a primjenjuju se na životinjama namijenjenima za prehranu ljudi,Pravilnik stupa na snagu 18. 6. 2009.,17.06.2009,18.06.2009,,
7687,8800,Pravilnik o statusu država ili regija u odnosu na goveđu spongiformnu encefalopatiju,Pravilnik stupa na snagu 11. 6. 2009.,10.06.2009,11.06.2009,,
7693,8807,Naredba o zabrani uvoza u Republiku Hrvatsku i provoza preko područja Republike Hrvatske domaćih i divljih svinja i njihovih proizvoda radi sprječavanja unošenja klasične svinjske kuge,"Naredba stupa na snagu 15. 6. 2009.<br/>
Prestaje važiti Naredba o zabrani uvoza u Republiku Hrvatsku i provoza preko područja Republike Hrvatske domaćih i divljih svinja i njihovih proizvoda radi sprječavanja unošenja klasične svinjske kuge (Narodne novine, br. 77/07).",14.06.2009,15.06.2009,,
7704,8832,Odluka o najvišoj naknadi za pokrivanje troškova mirovinskog osiguravajućeg društva u 2009. godini iz doznaka obveznog mirovinskog fonda,Odluka stupa na snagu 13. 6. 2009.,12.06.2009,13.06.2009,,
7706,8834,"Pravilnik o minimalnim tehničkim i drugim uvjetima koji se odnose na prodajne objekte, opremu i sredstva u prodajnim objektima i uvjetima za prodaju robe izvan prodavaonica","Pravilnik stupa na snagu 16. 6. 2009.<br/>
Prestaje važiti Pravilnik o minimalnim tehničkim uvjetima za poslovne prostorije u kojima se obavlja trgovina i posredovanje u trgovini i uvjetima za prodaju robe (Narodne novine, br. 37/98, 73/02, 153/02 i 12/06).",15.06.2009,16.06.2009,,
7708,8838,Odluka o prestanku važenja Odluke o raspisivanju javnog natječaja za dodjelu koncesije za korištenje poljoprivrednog zemljišta u vlasništvu Republike Hrvatske na području Općine Sunje za k.o. Greda Sunjska,"Odluka stupa na snagu 8. 6. 2009. <br/>
Prestaje važiti Odluka o raspisivanju javnog natječaja za dodjelu koncesije za korištenje poljoprivrednog zemljišta u vlasništvu Republike Hrvatske na području Općine Sunja za k.o. Greda Sunjska (Narodne novine, br. 46/08).",,08.06.2009,,
7710,8841,"Odluka o Pravilima za statutarnu certifikaciju pomorskih brodova, Dio 6. - Nadvođe (2009.)","Pravila su prestala važiti 5. 9. 2015. stupanjem na snagu Pravila za statutarnu certifikaciju pomorskih brodova, Nadvođe (Narodne novine, br. 95/15).",,,,
7722,8855,Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - AUTOMATIZACIJA (2002.),"Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 85/02.",01.07.2009,,,
7723,8856,Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - CJEVOVODI (2007.),"Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 77/07.",01.07.2009,,,
7724,8857,Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - ELEKTRIČNA OPREMA (2007.),"Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 77/07.",01.07.2009,,,
7725,8858,"Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - KOTLOVI, IZMJENJIVAČI TOPLINE I POSUDE POD TLAKOM (2007.)","Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 77/07.",01.07.2009,,,
7726,8859,Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - METALNI MATERIJALI (2005.),"Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 147/05.",01.07.2009,,,
7727,8860,Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - NEMETALNI MATERIJALI (2000.),"Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 26/00.",01.07.2009,,,
7729,8862,Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - RASHLADNI UREĐAJ (2008.),"Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 50/08.",01.07.2009,,,
7730,8863,Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - STROJEVI (2008.),"Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 50/08.",01.07.2009,,,
7731,8864,Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - STROJNI UREĐAJ (2008.),"Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 50/08.",01.07.2009,,,
7732,8865,Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - TANKERI ZA KEMIKALIJE (2002.),"Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 85/02.",01.07.2009,,,
7733,8866,Odluka o prestanku važenja Tehničkih pravila Hrvatskog registra brodova (za pomorske brodove) - TRUP (2006.),"Tehnička pravila koja prestaju važiti 1. 7. 2009. objavljena su u Narodnim novinama, br. 94/06.",01.07.2009,,,
7736,8869,Pravilnik o sadržaju i načinu vođenja Upisnika obavljanja geodetske djelatnosti,Pravilnik stupa na snagu 18. 6. 2009.,17.06.2009,18.06.2009,,
7738,8885,Zakon o stavljanju izvan snage Zakona o preuzimanju Zakona o rješavanju sukoba zakona i sukoba nadležnosti u izvršenju kaznenih sankcija,"Zakon stupa na snagu 13. 6. 2009.<br/>
Prestaje važiti Zakon o preuzimanju Zakona o rješavanju sukoba zakona i sukoba nadležnosti u izvršenju kaznenih sankcija (Službeni list SFRJ, br. 13/83, 3/90, Nar. novine, br. 53/91 i 65/09). ",12.06.2009,13.06.2009,,
7742,8920,Pravilnik o načinu izračuna adekvatnosti jamstvenog kapitala na razini financijskog konglomerata,Pravilnik stupa na snagu 27. 6. 2009.,26.06.2009,27.06.2009,,
7750,8930,"Pravilnik o uvjetima držanja, načinu označavanja i evidenciji zaštićenih životinja u zatočeništvu","Pravilnik stupa na snagu 27. 6. 2009.<br/>
Prestaje važiti Pravilnik o uvjetima držanja, načinu obilježavanja i evidenciji zaštićenih životinja u zatočeništvu (Narodne novine, br. 146/05).",26.06.2009,27.06.2009,,
7752,8932,Pravilnik o uvjetima koje moraju ispunjavati pravne i fizičke osobe koje obavljaju uslužne ili posredničke poslove pri kojima ne dolaze u neposredan doticaj s opasnim kemikalijama,Pravilnik stupa na snagu 1. 7. 2013.,,01.07.2013,,
7757,8938,"Naredba o prestanku važenja Naredbe o zabrani uvoza i provoza preko područja Republike Hrvatske živih svinja i njihovih proizvoda radi sprječavanja unošenja virusa svinjske gripe podtipa H1N1 (Nar. novine, br. 55/09)",Naredba stupa na snagu 19. 6. 2009.,18.06.2009,19.06.2009,,
7759,8940,Pravilnik o metodama uzorkovanja i analiza jestivih kazeina i kazeinata,"Pravilnik stupa na snagu 27. 6. 2009. <br/>
Stupanjem na snagu ovog Pravilnika prestaju važiti odredbe Pravilnika o metodama uzimanja uzoraka te kemijskih i fizikalnih analiza bjelančevinastih proizvoda za prehrambenu industriju (SL SFRJ, br. 41/85 i Nar. novine, br. 53/91).",26.06.2009,27.06.2009,,
7760,8942,Odluka o produljenju razdoblja ribolova za plivarice tunolovke u 2009. godini,Odluka stupa na snagu 12. 6. 2009.,,12.06.2009,,
7771,8954,Odluka o osnovici i načinu plaćanja posebnog doprinosa za zapošljavanje osoba zaposlenih u inozemstvu,Odluka stupa na snagu 7. 7. 2009.,06.07.2009,07.07.2009,,
7774,8957,"Odluka o raspodjeli sredstava za financiranje obrazovnih, kulturnih, znanstvenih i zdravstvenih programa i projekata od interesa za hrvatski narod u Bosni i Hercegovini iz sredstava Državnog proračuna Republike Hrvatske za 2009. godinu",Odluka stupa na snagu 19. 6. 2009.,,19.06.2009,,
7780,8991,Pravilnik o određivanju uvjeta pod kojima obveznici svrstavaju stranke u stranke koje predstavljaju neznatan rizik za pranje novca ili financiranje terorizma,Pravilnik stupa na snagu 1. 7. 2009.,30.06.2009,01.07.2009,,
7791,9003,"Kodeks profesionalne etike službenika Ministarstva financija, Porezne uprave",Kodeks stupa na snagu 9. 7. 2009.,08.07.2009,09.07.2009,,
7794,9006,"Ugovor između Vlade Republike Hrvatske i Vlade Republike Makedonije o razmjeni i uzajamnoj zaštiti klasificiranih podataka, potpisan u Zagrebu 14. studenoga 2008.","Zakon o potvrđivanju Ugovora stupa na snagu 10. 7. 2009.<br/>
Ugovor stupa na snagu 10. 7. 2009.",09.07.2009,10.07.2009,,
7795,9007,"Sporazum između Vlade Republike Hrvatske i Vlade Sjedinjenih Meksičkih Država o ukidanju viza za nositelje hrvatskih diplomatskih i službenih putovnica i za nositelje meksičkih diplomatskih i službenih putovnica, sklopljen u Zagrebu 10. listopada 2008.",Uredba o objavi Sporazuma stupila je na snagu 10. VII. 2009.,09.07.2009,10.07.2009,,
7806,9018,"Konvencija o kazetnom streljivu, usvojena u Dublinu 30. svibnja 2008.",Konvencija stupa na snagu u odnosu na Republiku Hrvatsku 1. VIII. 2010.,09.07.2009,,,
7807,9019,"Konvencija o nadležnosti, mjerodavnom pravu, priznanju, ovrsi i suradnji u odnosu na roditeljsku odgovornost i o mjerama za zaštitu djece, sastavljena u Hagu 19. listopada 1996.",Zakon o potvrđivanju Konvencije stupa na snagu 10. 7. 2009.,09.07.2009,10.07.2009,,
7812,9026,"Odluka o dodjeli koncesije društvu Naturalis d.o.o., Vrlika, za zahvaćanje pitke vode radi prodaje (prirodne izvorske vode) na tržištu","Odluka stupa na snagu 26. 6. 2009. <br/> 
Prestaje važiti Odluka o dodjeli koncesije društvu Naturalis d.o.o., Vrlika, za zahvaćanje pitke vode radi prodaje (prirodne izvorske vode) na tržištu (Nar. novine, br. 28/09).",,26.06.2009,,
7813,9027,"Odluka o dodjeli koncesije društvu Kustura d.o.o., Zagreb, za zahvaćanje pitke vode radi prodaje (stolne vode) na tržištu",Odluka stupa na snagu 26. 6. 2009.,,26.06.2009,,
7816,9030,"Pravilnik o prostoru, nastavnim sredstvima, opremi i drugim uvjetima koje moraju osigurati Hrvatski crveni križ i ovlaštene zdravstvene ustanove za provođenje nastave iz predmeta ""Pružanje prve pomoći osobama ozlijeđenim u prometnoj nesreći""","Pravilnik stupa na snagu 14. 7. 2009.<br/>
Prestaje važiti Pravilnik o osposobljavanju kandidata za vozače vozila na motorni pogon iz nastavnog predmeta Pružanje prve pomoći osobama ozlijeđenim u prometnoj nezgodi (Narodne novine, br. 59/98).<br/>
",13.07.2009,14.07.2009,,
7817,9031,"Pravilnik o sadržaju programa osposobljavanja predavača iz predmeta Pružanje prve pomoći osobama ozlijeđenim u prometnoj nesreći, provođenju ispita za predavača, sastavu ispitnog povjerenstva i obrascu potvrde o položenom ispitu",Pravilnik stupa na snagu 14. 7.  2009.,13.07.2009,14.07.2009,,
7818,9032,Pravilnik o sadržaju ispita predmeta Pružanje prve pomoći osobama ozlijeđenima u prometnoj nesreći,Pravilnik stupa na snagu 14. 7.  2009.,13.07.2009,14.07.2009,,
7819,9033,"Program provedbe programa, uvjeti i način osposobljavanja kandidata za vozača i najmanji jedinstveni minimalni izračunski elementi vrijednosti nastavnog sata za nastavni predmet Pružanja prve pomoći osobama ozlijeđenim u prometnoj nesreći",Program stupa na snagu 14. 7. 2009.,13.07.2009,14.07.2009,,
7820,9034,"Program, oblik i način stručnog usavršavanja te provjere stručne osposobljenosti predavača i ovlaštenih ispitivača iz nastavnog predmeta Pružanja prve pomoći osobama ozlijeđenim u prometnoj nesreći",Program stupa na snagu 14. 7. 2009.,13.07.2009,14.07.2009,,
